epoch,loss_align,loss_cls,loss_total,mmd2,progress,step,wall_time_s
7,0.06987301873741672,0.09828891598153859,0.16816193307749927,0.06987301873741672,0.2101,1280,79.5
7,0.010189827519934625,0.050482580956304444,0.060672408901154995,0.010189827519934625,0.2133,1300,80.5
7,0.039213510183617475,0.0800567694939673,0.11927027925848961,0.039213510183617475,0.2166,1320,81.5
7,0.004470912460237742,0.12043762197718025,0.1249085359275341,0.004470912460237742,0.2199,1340,82.5
7,0.02291902315337211,0.11326370872557164,0.13618273129686714,0.02291902315337211,0.2232,1360,83.6
7,0.042679523350670934,0.0967563492944464,0.13943587355315684,0.042679523350670934,0.2265,1380,84.6
7,-0.0008438725955784321,0.05983529882505536,0.058991427160799505,-0.0008438725955784321,0.2298,1400,85.6
7,-0.008938483940437437,0.09461161797516979,0.08567313365638256,-0.008938483940437437,0.233,1420,86.6
8,-0.0022304476679939973,0.0556203521371476,0.053389904138289,-0.0022304476679939973,0.2363,1440,89.3
8,0.025869103957666083,0.052817536453949286,0.07868664227426052,0.025869103957666083,0.2396,1460,90.3
8,0.052164881769567725,0.08207730319118127,0.13424218464642762,0.052164881769567725,0.2429,1480,91.3
8,0.05389715787023306,0.07257822980172932,0.12647538706660272,0.05389715787023306,0.2462,1500,92.3
8,0.009839173185173421,0.07603059946559369,0.08586977223167196,0.009839173185173421,0.2495,1520,93.4
8,0.026390787959098817,0.05006135730072856,0.07645214544609188,0.026390787959098817,0.2528,1540,94.4
8,0.0049178505316376684,0.06837187567725778,0.07328972555696964,0.0049178505316376684,0.256,1560,95.4
8,0.04311819273571018,0.09605933731654659,0.13917752765119076,0.04311819273571018,0.2593,1580,96.4
8,0.07071224604733288,0.1003180189523846,0.17103026416152717,0.07071224604733288,0.2626,1600,97.4
8,0.03884602526668459,0.08815060898195952,0.12699663490056992,0.03884602526668459,0.2659,1620,98.5
9,-0.029347042474910268,0.04621254652738571,0.016865502984728664,-0.029347042474910268,0.2692,1640,101.1
9,0.023295561631675808,0.1372853835695423,0.16058094277977944,0.023295561631675808,0.2725,1660,102.1
9,0.019397439993917943,0.08879238386871294,0.10818982440978289,0.019397439993917943,0.2757,1680,103.1
9,0.020222297823056578,0.07508044774294831,0.09530274607241154,0.020222297823056578,0.279,1700,104.1
9,-0.016068427916616203,0.054738904302939775,0.038670477480627595,-0.016068427916616203,0.2823,1720,105.1
9,-0.003666596719995141,0.06166005181148648,0.05799345350824296,-0.003666596719995141,0.2856,1740,106.2
9,0.04445651815040037,0.13675701143220068,0.18121352889575065,0.04445651815040037,0.2889,1760,107.2
9,0.0786587217124179,0.06930728983134031,0.14796601068228482,0.0786587217124179,0.2922,1780,108.2
9,0.03070943718776107,0.07418816951103509,0.10489760618656874,0.03070943718776107,0.2955,1800,109.2
9,0.03384808786213398,0.06689212740748189,0.10074021574109793,0.03384808786213398,0.2987,1820,110.2
10,0.006351116256645093,0.046444817195431545,0.05279593535054188,0.006351116256645093,0.302,1840,112.8
10,-0.004625845979899168,0.08794422659557313,0.08331837840378284,-0.004625845979899168,0.3053,1860,113.8
10,0.02139492640271783,0.053650656261015686,0.07504558395594359,0.02139492640271783,0.3086,1880,114.8
10,0.0037338524824008347,0.03392195570340846,0.03765580678591505,0.0037338524824008347,0.3119,1900,115.9
10,-0.007992545748129487,0.042336694698315115,0.034344148728996514,-0.007992545748129487,0.3152,1920,116.9
10,-0.03454069667495787,0.11494872709736229,0.08040803065523505,-0.03454069667495787,0.3184,1940,117.9
10,0.011044802446849643,0.08571938872337341,0.0967641906812787,0.011044802446849643,0.3217,1960,118.9
10,0.04671245355275459,0.06506722257472575,0.11177967605181038,0.04671245355275459,0.325,1980,119.9
10,-0.022757985489442946,0.07495509238215163,0.05219710632227361,-0.022757985489442946,0.3283,2000,121.0
10,0.026829126849770547,0.07199863390997052,0.09882776029407978,0.026829126849770547,0.3316,2020,122.0
11,-0.021226732805371285,0.06847440367564558,0.04724767245352268,-0.021226732805371285,0.3349,2040,124.6
11,0.010135046357754618,0.09243935830891133,0.10257440498098731,0.010135046357754618,0.3382,2060,125.6
11,0.008479645452462136,0.08807293835561722,0.09655258357524872,0.008479645452462136,0.3414,2080,126.6
11,0.0009326381608843803,0.06187119822425302,0.0628038376569748,0.0009326381608843803,0.3447,2100,127.6
11,0.01510560573078692,0.056182208069367336,0.0712878130376339,0.01510560573078692,0.348,2120,128.7
11,-0.009269831702113152,0.05019612511387095,0.04092629398219287,-0.009269831702113152,0.3513,2140,129.7
11,0.01679064268246293,0.015587323450017721,0.03237796546891332,0.01679064268246293,0.3546,2160,130.7
11,-0.003582604229450226,0.026549835258629174,0.022967231925576925,-0.003582604229450226,0.3579,2180,131.8
11,0.03161968042259104,0.07484555221162736,0.1064652318134904,0.03161968042259104,0.3611,2200,132.8
11,0.0008658277802169323,0.09314310752088203,0.09400893785059453,0.0008658277802169323,0.3644,2220,133.8
12,-0.06305253222983863,0.10901390109211206,0.045961368296827586,-0.06305253222983863,0.3677,2240,136.3
12,0.03550666719675064,0.07816645882558078,0.11367312660440802,0.03550666719675064,0.371,2260,137.4
12,0.034230842802207916,0.05864166227402166,0.09287250498309732,0.034230842802207916,0.3743,2280,138.4
12,0.06945030917413533,0.06549813013989478,0.13494844157248737,0.06945030917413533,0.3776,2300,139.4
12,0.010072078881785273,0.024644415377406404,0.034716494474560024,0.010072078881785273,0.3809,2320,140.4
12,0.051866082521155474,0.05976425602420932,0.11163033880293369,0.051866082521155474,0.3841,2340,141.5
12,-0.015136807598173619,0.08244941349839792,0.06731260539963842,-0.015136807598173619,0.3874,2360,142.5
12,0.01155783301219344,0.04705792818567715,0.05861576166935265,0.01155783301219344,0.3907,2380,143.5
12,0.04584104362875223,0.05671103234053589,0.10255207435693592,0.04584104362875223,0.394,2400,144.5
12,0.061643169773742554,0.03663087362074293,0.09827404138632119,0.061643169773742554,0.3973,2420,145.5
