epoch,loss_align,loss_cls,loss_total,mmd2,progress,step,wall_time_s
7,0.16986027956008912,0.05776425627991557,0.22762453854084014,0.16986027956008912,0.2133,1300,132.6
7,0.15466656684875488,0.05590217248536646,0.21056874096393585,0.15466656684875488,0.2166,1320,134.4
7,0.183225679397583,0.07796866176649928,0.2611943416297436,0.183225679397583,0.2199,1340,136.2
7,0.18275165557861328,0.09228137182071805,0.275033026188612,0.18275165557861328,0.2232,1360,138.0
7,0.17960525751113893,0.09830530295148492,0.27791056111454965,0.17960525751113893,0.2265,1380,139.7
7,0.1719873309135437,0.07254390567541122,0.24453123658895493,0.1719873309135437,0.2298,1400,141.5
7,0.15765403509140014,0.0688007920049131,0.22645483016967774,0.15765403509140014,0.233,1420,143.3
8,0.14132024112500643,0.056009821005557715,0.19733006075808876,0.14132024112500643,0.2363,1440,146.7
8,0.15156203508377075,0.05581566961482167,0.20737770572304726,0.15156203508377075,0.2396,1460,148.4
8,0.18108720779418946,0.046283355168998244,0.22737056165933608,0.18108720779418946,0.2429,1480,150.3
8,0.17060093879699706,0.059139206539839506,0.2297401450574398,0.17060093879699706,0.2462,1500,152.1
8,0.1752637267112732,0.06974420482292772,0.24500793516635894,0.1752637267112732,0.2495,1520,153.9
8,0.16821401119232177,0.07832994302734733,0.2465439535677433,0.16821401119232177,0.2528,1540,155.6
8,0.16498018503189088,0.07333305990323424,0.23831324726343156,0.16498018503189088,0.256,1560,157.4
8,0.15482984781265258,0.06120443404652178,0.21603428497910498,0.15482984781265258,0.2593,1580,159.1
8,0.15542659759521485,0.10675897244364023,0.2621855720877647,0.15542659759521485,0.2626,1600,160.9
8,0.17115892171859742,0.07240096228197217,0.24355988427996636,0.17115892171859742,0.2659,1620,162.6
9,0.1857762336730957,0.05444630479905754,0.2402225350961089,0.1857762336730957,0.2692,1640,166.2
9,0.14860105514526367,0.06360862990841269,0.21220968440175056,0.14860105514526367,0.2725,1660,168.0
9,0.15580075979232788,0.06633181879296898,0.22213257625699043,0.15580075979232788,0.2757,1680,169.7
9,0.14653778076171875,0.06713400883600115,0.21367178857326508,0.14653778076171875,0.279,1700,171.5
9,0.17517075538635254,0.07534855343401432,0.2505193091928959,0.17517075538635254,0.2823,1720,173.2
9,0.14908792972564697,0.056159440986812116,0.20524737015366554,0.14908792972564697,0.2856,1740,175.0
9,0.16099463701248168,0.06099434616044164,0.22198898196220399,0.16099463701248168,0.2889,1760,176.7
9,0.15916364192962645,0.08013572925701737,0.23929936811327934,0.15916364192962645,0.2922,1780,178.5
9,0.1968163251876831,0.07543164631351829,0.27224797047674654,0.1968163251876831,0.2955,1800,180.3
9,0.17913529872894288,0.06611256552860141,0.2452478650957346,0.17913529872894288,0.2987,1820,182.1
10,0.1524366782261775,0.053727216445482694,0.20616389352541703,0.1524366782261775,0.302,1840,185.5
10,0.14410449266433717,0.05322409896180034,0.19732859060168267,0.14410449266433717,0.3053,1860,187.3
10,0.1765264868736267,0.060473699029535054,0.2370001845061779,0.1765264868736267,0.3086,1880,189.1
10,0.16486564874649048,0.05332306842319667,0.21818871684372426,0.16486564874649048,0.3119,1900,190.8
10,0.17626701593399047,0.08972888849675656,0.2659959003329277,0.17626701593399047,0.3152,1920,192.5
10,0.15989381074905396,0.06058115204796195,0.22047496140003203,0.15989381074905396,0.3184,1940,194.3
10,0.17269099950790406,0.04364063097164035,0.21633163206279277,0.17269099950790406,0.3217,1960,196.1
10,0.16412733793258666,0.05195598229765892,0.21608331874012948,0.16412733793258666,0.325,1980,197.9
10,0.1538022756576538,0.049148400966078046,0.20295067504048347,0.1538022756576538,0.3283,2000,199.6
10,0.15838748216629028,0.04403738370165229,0.20242486670613288,0.15838748216629028,0.3316,2020,201.4
11,0.17743122577667236,0.04809168707579374,0.22552291303873062,0.17743122577667236,0.3349,2040,204.8
11,0.1551051378250122,0.05608911355957389,0.21119425147771836,0.1551051378250122,0.3382,2060,206.6
11,0.16527292728424073,0.07940835151821375,0.24468128010630608,0.16527292728424073,0.3414,2080,208.3
11,0.1760666012763977,0.07161863939836621,0.24768523946404458,0.1760666012763977,0.3447,2100,210.1
11,0.14588814973831177,0.06255746046081186,0.20844560973346232,0.14588814973831177,0.348,2120,212.0
11,0.15984188318252562,0.06790431682020426,0.22774620056152345,0.15984188318252562,0.3513,2140,213.7
11,0.17438673973083496,0.07882529459893703,0.25321203395724295,0.17438673973083496,0.3546,2160,215.5
11,0.15182439088821412,0.06847602538764477,0.22030041515827178,0.15182439088821412,0.3579,2180,217.3
11,0.1589629054069519,0.05316052818670869,0.21212343275547027,0.1589629054069519,0.3611,2200,219.0
11,0.17549970149993896,0.06994306538254022,0.2454427659511566,0.17549970149993896,0.3644,2220,220.8
