disc_acc,epoch,grl_alpha,loss_cls,loss_domain,loss_total,progress,step,wall_time_s
0.5739583522081375,6,0.7136730932722697,0.12402776572853327,0.6723935961723327,0.7964213639497757,0.1805,1100,106.7
0.5500000193715096,6,0.7216372587427362,0.09701947616413235,0.688585364818573,0.7856048434972763,0.1838,1120,108.3
0.5385416880249977,6,0.7294148813403505,0.09895172148244455,0.6878534972667694,0.7868052184581756,0.1871,1140,110.0
0.5520833492279053,6,0.7370083901446571,0.14624097743071615,0.6939570963382721,0.8401980757713318,0.1903,1160,111.8
0.5343750178813934,6,0.7444202945024496,0.10298120885854586,0.6898414552211761,0.79282266497612,0.1936,1180,113.5
0.5354166895151138,6,0.7516531763908469,0.07283657134976237,0.6917873829603195,0.764623960852623,0.1969,1200,115.2
0.5416666865348816,7,0.7618354006116387,0.06551510561257601,0.6843050718307495,0.749820202589035,0.2002,1220,118.4
0.5322916850447654,7,0.76559251971504,0.04887841253002989,0.6902496367692947,0.7391280472278595,0.2035,1240,120.1
0.5343750193715096,7,0.7723044429915061,0.0903607704269234,0.6861665189266205,0.7765272915363312,0.2068,1260,121.8
0.5635416835546494,7,0.7788482539842191,0.09047921784222127,0.6813805788755417,0.7718598037958145,0.2101,1280,123.4
0.6187500208616257,7,0.7852267920788802,0.0394935788877774,0.659445783495903,0.6989393621683121,0.2133,1300,125.1
0.5291666805744171,7,0.7914429288416148,0.1080314590362832,0.7061996102333069,0.8142310678958893,0.2166,1320,126.8
0.5114583492279052,7,0.7974995622167016,0.11101579075912013,0.6933358818292618,0.8043516784906387,0.2199,1340,128.5
0.5187500104308128,7,0.8033996109968642,0.11173950659576803,0.6956110805273056,0.8073505818843841,0.2232,1360,130.2
0.5197916835546493,7,0.8091460095649798,0.11803240454755723,0.6939673900604248,0.8119997918605805,0.2265,1380,131.8
0.525000023841858,7,0.8147417029050613,0.1039087078999728,0.692722886800766,0.7966315984725952,0.2298,1400,133.5
0.5427083492279052,7,0.8201896418794574,0.06531610728707164,0.6943133264780045,0.759629437327385,0.233,1420,135.2
0.5230263346119931,8,0.8256241034074953,0.04059059072383925,0.6915526766526071,0.732143267204887,0.2363,1440,138.4
0.5291666805744171,8,0.8306540630673045,0.17721592205343767,0.6882173776626587,0.8654333025217056,0.2396,1460,140.1
0.49687501341104506,8,0.8356764375365785,0.20512778257252648,0.6988995522260666,0.9040273278951645,0.2429,1480,141.8
0.5343750238418579,8,0.8405628344981435,0.1587726646102965,0.691244775056839,0.8500174432992935,0.2462,1500,143.5
0.5458333536982536,8,0.8453161723723825,0.060406584467273206,0.7194059818983078,0.7798125594854355,0.2495,1520,145.2
0.5218750163912773,8,0.849939352448809,0.13244390057516284,0.692833986878395,0.8252778857946396,0.2528,1540,146.8
0.5104166775941849,8,0.854435255883425,0.08914554612711072,0.6933771520853043,0.7825226962566376,0.256,1560,148.5
0.5229166835546494,8,0.8588067409154281,0.05408967356197536,0.6913025438785553,0.7453922182321548,0.2593,1580,150.1
0.5052083507180214,8,0.8630566402957308,0.06895581216085703,0.6930331110954284,0.7619889259338379,0.2626,1600,151.8
0.4885416805744171,8,0.8671877589195642,0.05912855821516132,0.6951582133769989,0.754286777973175,0.2659,1620,153.4
0.4973958469927311,9,0.8715998032977113,0.061352829375209694,0.6932967454195023,0.7546495795249939,0.2692,1640,156.7
0.5031250089406967,9,0.875104721361828,0.0544841882539913,0.6928894370794296,0.7473736256361008,0.2725,1660,158.4
0.5072916775941849,9,0.8788960170857948,0.042786192207131535,0.6900748610496521,0.732861053943634,0.2757,1680,160.0
0.5020833417773247,9,0.8825794324320247,0.030976651990204117,0.6928550571203231,0.7238317102193832,0.279,1700,161.7
0.5,9,0.8861576040979774,0.07952551478665555,0.6927520245313644,0.7722775369882584,0.2823,1720,163.3
0.506250013411045,9,0.8896331305651662,0.06240923859295435,0.6946488916873932,0.7570581346750259,0.2856,1740,165.0
0.4781250134110451,9,0.8930085709395682,0.07993130678951274,0.6996837556362152,0.7796150654554367,0.2889,1760,166.6
0.4989583358168602,9,0.8962864439334586,0.04735730474931188,0.6925647169351578,0.739922022819519,0.2922,1780,168.3
0.5020833373069763,9,0.8994692269812138,0.0300199355406221,0.6954992920160293,0.7255192220211029,0.2955,1800,170.0
0.49895833879709245,9,0.9025593554817842,0.03563283892581239,0.6935269445180893,0.7291597872972488,0.2987,1820,171.7
0.5144231021404266,10,0.9060772000768604,0.05214599553997127,0.6902505572025592,0.742396551829118,0.302,1840,175.0
0.49062501043081286,10,0.9084711765448439,0.0503604625002481,0.6943648397922516,0.744725301861763,0.3053,1860,176.7
0.5,10,0.9112975245427701,0.061929109382253954,0.6931585967540741,0.7550877064466477,0.3086,1880,178.4
0.5,10,0.914040528124881,0.05580655557569116,0.6931775271892547,0.7489840775728226,0.3119,1900,180.1
0.5260416880249977,10,0.9167024050963344,0.021343216262584973,0.6925729304552078,0.7139161407947541,0.3152,1920,181.7
0.5145833492279053,10,0.9192853289571017,0.035777655273250275,0.6930092960596085,0.7287869542837143,0.3184,1940,183.4
0.5177083522081375,10,0.921791428843161,0.02367373642337043,0.6924678981304169,0.7161416321992874,0.3217,1960,185.1
0.5395833551883698,10,0.9242227895432231,0.05978256876987871,0.6920494318008423,0.751832002401352,0.325,1980,186.8
0.5500000208616257,10,0.9265814515855997,0.05958581816521473,0.6899570405483246,0.7495428591966629,0.3283,2000,188.5
0.5395833536982536,10,0.9288694113900429,0.029717478071688674,0.6873178243637085,0.7170353055000305,0.3316,2020,190.1
0.5125000178813934,11,0.931634980438426,0.013886480103246867,0.7028672933578491,0.7167537748813629,0.3349,2040,193.4
0.5166666820645333,11,0.9332409907479244,0.0606632380571682,0.6936216473579406,0.7542848825454712,0.3382,2060,195.1
0.5041666746139526,11,0.935328384777067,0.1209961379878223,0.6949642300605774,0.8159603655338288,0.3414,2080,196.7
0.506250013411045,11,0.9373526262022878,0.09167504974175245,0.6929759085178375,0.7846509605646134,0.3447,2100,198.4
0.5000000163912773,11,0.9393154951190059,0.03493454371346161,0.6935493767261505,0.7284839153289795,0.348,2120,200.2
0.5041666835546493,11,0.9412187295285334,0.05539626221288927,0.6934444069862366,0.748840668797493,0.3513,2140,201.8
0.5270833462476731,11,0.9430640258187741,0.04042893071309663,0.6919386476278305,0.7323675751686096,0.3546,2160,203.5
0.5291666865348816,11,0.9448530392764646,0.03846361205505673,0.6922841280698776,0.730747738480568,0.3579,2180,205.2
0.5281250193715096,11,0.9465873846276935,0.02274682265415322,0.6920538783073426,0.714800700545311,0.3611,2200,206.8
0.49479167312383654,11,0.948268636603632,0.03266833682282595,0.6934351325035095,0.7261034727096558,0.3644,2220,208.5
0.5,12,0.9504189435023884,0.07855480117723346,0.6951127818652562,0.7736675909587315,0.3677,2240,211.6
0.5000000119209289,12,0.9514779629275928,0.11115686463890598,0.6937878251075744,0.8049446851015091,0.371,2260,213.3
0.5031250089406967,12,0.9530089921511816,0.05417658024234697,0.6931276947259903,0.7473042756319046,0.3743,2280,215.0
0.502083346247673,12,0.9544928390146179,0.044231812289217486,0.6930313259363174,0.7372631311416626,0.3776,2300,216.7
0.49791667312383653,12,0.9559308874496748,0.01331236344994977,0.6930700600147247,0.7063824206590652,0.3809,2320,218.3
0.5000000178813935,12,0.9573244851666699,0.030264597079894883,0.6931180149316788,0.7233826160430908,0.3841,2340,220.0
0.4927083417773247,12,0.9586749443248701,0.045559414458693936,0.6931252390146255,0.7386846542358398,0.3874,2360,221.7
0.49583334028720855,12,0.9599835422094399,0.02518045575125143,0.6933109790086747,0.7184914350509644,0.3907,2380,223.4
0.4989583432674408,12,0.9612515219132375,0.024959122986911098,0.6932702779769897,0.7182293981313705,0.394,2400,225.0
0.4989583373069763,12,0.9624800930218983,0.0595683591618581,0.6930513054132461,0.7526196599006653,0.3973,2420,226.7
0.5052083432674408,13,0.9641375859494234,0.046210557338781655,0.6931511908769608,0.7393617480993271,0.4006,2440,229.8
0.5020833402872086,13,0.9648236843821787,0.10082286754040978,0.6931328624486923,0.7939557254314422,0.4038,2460,231.6
0.5041666775941849,13,0.9659409624523386,0.03913378455908969,0.6931851863861084,0.732318964600563,0.4071,2480,233.3
0.4989583417773247,13,0.9670233489358429,0.048456568183610216,0.6930747598409652,0.7415313243865966,0.4104,2500,234.9
0.4906250059604645,13,0.968071896177611,0.0765524891554378,0.6932233601808548,0.7697758466005326,0.4137,2520,236.7
0.4979166775941849,13,0.9690876271207834,0.0631453949288698,0.6932992517948151,0.7564446449279785,0.417,2540,238.3
0.4968750089406967,13,0.9700715359798698,0.08614012692123652,0.6932107448577881,0.7793508738279342,0.4203,2560,240.0
0.4968750044703484,13,0.9710245889083342,0.09705079426421434,0.6926889598369599,0.7897397488355636,0.4236,2580,241.7
0.4979166716337204,13,0.9719477246598871,0.06531634162238334,0.6928423583507538,0.758158701658249,0.4268,2600,243.3
0.517708346247673,13,0.9728418552428376,0.07896257019529003,0.6930233091115952,0.7719858765602112,0.4301,2620,245.1
0.6041666865348816,14,0.9741107372493232,0.0018828249303624034,0.7271484732627869,0.7290313243865967,0.4334,2640,248.3
0.5041666850447655,14,0.9745466190820501,0.3799334273673594,0.7253859728574753,1.1053194016218186,0.4367,2660,250.0
0.5083333536982536,14,0.9753589484085918,0.1931180386338383,0.6953236758708954,0.8884417057037354,0.44,2680,251.6
0.49479167759418485,14,0.9761456659586407,0.14815320395864545,0.6957098692655563,0.8438630700111389,0.4433,2700,253.3
0.49687500596046447,14,0.9769075595480372,0.12236787995207124,0.6933976441621781,0.8157655268907547,0.4465,2720,254.9
0.5,14,0.977645393998744,0.061654443154111505,0.6932390391826629,0.7548934757709503,0.4498,2740,256.6
0.5,14,0.9783599117313336,0.029444474796764552,0.6931618392467499,0.7226063162088394,0.4531,2760,258.3
0.5010416686534882,14,0.9790518333473418,0.025106726530066226,0.6931619882583618,0.7182687222957611,0.4564,2780,260.0
0.5,14,0.979721858201301,0.05373790455269045,0.6931485414505005,0.7468864470720291,0.4597,2800,261.6
0.5052083432674408,14,0.9803706649622832,0.0960624548359192,0.6931087076663971,0.7891711533069611,0.463,2820,263.3
0.508333346247673,14,0.9809989121648337,0.07977645420469344,0.6925841748714447,0.7723606258630753,0.4663,2840,265.0
0.5162037246757083,15,0.9816372959021167,0.028604818355233874,0.6921336087915633,0.7207384208838145,0.4695,2860,268.2
0.5364583566784858,15,0.9821962645907224,0.025610287446761505,0.692997682094574,0.7186079680919647,0.4728,2880,269.9
0.4781250223517418,15,0.9827665910185399,0.05445231381236226,0.6684842020273208,0.7229365199804306,0.4761,2900,271.5
0.5531250149011612,15,0.9833188013232597,0.05430954088224098,0.67173530459404,0.7260448515415192,0.4794,2920,273.2
0.5052083462476731,15,0.9838534612539217,0.0470841051042953,0.7654957979917526,0.8125799119472503,0.4827,2940,274.9
0.4822916746139526,15,0.9843711195040781,0.10650592872570996,0.712517511844635,0.8190234422683715,0.486,2960,276.6
0.49479167014360426,15,0.984872308187098,0.054914950733655134,0.6917847484350205,0.7466996997594834,0.4892,2980,278.2
0.5229166775941849,15,0.9853575433007377,0.05018190391128883,0.697748526930809,0.7479304313659668,0.4925,3000,279.9
0.5052083417773247,15,0.9858273251810482,0.05914677198525169,0.7007054895162582,0.7598522663116455,0.4958,3020,281.6
0.5010416746139527,15,0.9862821389457075,0.026154174167459132,0.693048632144928,0.7192028045654297,0.4991,3040,283.2
